inputfile,table,encoding,bound,check,result,expectedResult,time
./benchmarkTables/Table1_800.rt,Table1,BeArFs,800,consistency,Inconsistent,Inconsistent,10.052
./benchmarkTables/Table1_800.rt,Table1,BeArVs,800,consistency,Inconsistent,Inconsistent,9.652
./benchmarkTables/Table1_800.rt,Table1,BeUfFs,800,consistency,Inconsistent,Inconsistent,3.174
./benchmarkTables/Table1_800.rt,Table1,BeUfVs,800,consistency,Inconsistent,Inconsistent,2.995
./benchmarkTables/Table2_800.rt,Table2,BeArFs,800,consistency,Inconsistent,Inconsistent,9.508
./benchmarkTables/Table2_800.rt,Table2,BeArVs,800,consistency,Inconsistent,Inconsistent,9.535
./benchmarkTables/Table2_800.rt,Table2,BeUfFs,800,consistency,Inconsistent,Inconsistent,3.000
./benchmarkTables/Table2_800.rt,Table2,BeUfVs,800,consistency,Inconsistent,Inconsistent,2.809
./benchmarkTables/Table3_800.rt,Table3,BeArFs,800,consistency,Unknown,Consistent,7153.924
./benchmarkTables/Table3_800.rt,Table3,BeArVs,800,consistency,Unknown,Consistent,7153.637
./benchmarkTables/Table3_800.rt,Table3,BeUfFs,800,consistency,Unknown,Consistent,7156.328
./benchmarkTables/Table3_800.rt,Table3,BeUfVs,800,consistency,Unknown,Consistent,7153.292
./benchmarkTables/Table4_800.rt,Table4,BeArFs,800,consistency,Unknown,Consistent,7123.402
./benchmarkTables/Table4_800.rt,Table4,BeArVs,800,consistency,Unknown,Consistent,7118.386
./benchmarkTables/Table4_800.rt,Table4,BeUfFs,800,consistency,Unknown,Consistent,7124.495
./benchmarkTables/Table4_800.rt,Table4,BeUfVs,800,consistency,Unknown,Consistent,7118.192
./benchmarkTables/Table1_850.rt,Table1,BeArFs,850,consistency,Inconsistent,Inconsistent,11.280
./benchmarkTables/Table1_850.rt,Table1,BeArVs,850,consistency,Inconsistent,Inconsistent,11.199
./benchmarkTables/Table1_850.rt,Table1,BeUfFs,850,consistency,Inconsistent,Inconsistent,3.459
./benchmarkTables/Table1_850.rt,Table1,BeUfVs,850,consistency,Inconsistent,Inconsistent,3.131
./benchmarkTables/Table2_850.rt,Table2,BeArFs,850,consistency,Inconsistent,Inconsistent,10.760
