inputfile,table,encoding,bound,check,result,expectedResult,time
./benchmarkTables/Table1_50.rt,Table1,BeArFs,50,completeness,Incomplete,Incomplete,0.618
./benchmarkTables/Table1_50.rt,Table1,BeArVs,50,completeness,Incomplete,Incomplete,0.616
./benchmarkTables/Table1_50.rt,Table1,BeUfFs,50,completeness,Unknown,Incomplete,0.367
./benchmarkTables/Table1_50.rt,Table1,BeUfVs,50,completeness,Incomplete,Incomplete,0.607
./benchmarkTables/Table2_50.rt,Table2,BeArFs,50,completeness,Complete,Complete,0.552
./benchmarkTables/Table2_50.rt,Table2,BeArVs,50,completeness,Complete,Complete,0.570
./benchmarkTables/Table2_50.rt,Table2,BeUfFs,50,completeness,Complete,Complete,0.570
./benchmarkTables/Table2_50.rt,Table2,BeUfVs,50,completeness,Complete,Complete,0.565
./benchmarkTables/Table3_50.rt,Table3,BeArFs,50,completeness,Incomplete,Incomplete,0.628
./benchmarkTables/Table3_50.rt,Table3,BeArVs,50,completeness,Incomplete,Incomplete,0.591
./benchmarkTables/Table3_50.rt,Table3,BeUfFs,50,completeness,Incomplete,Incomplete,0.617
./benchmarkTables/Table3_50.rt,Table3,BeUfVs,50,completeness,Incomplete,Incomplete,0.626
./benchmarkTables/Table4_50.rt,Table4,BeArFs,50,completeness,Complete,Complete,0.630
./benchmarkTables/Table4_50.rt,Table4,BeArVs,50,completeness,Complete,Complete,0.608
./benchmarkTables/Table4_50.rt,Table4,BeUfFs,50,completeness,Complete,Complete,0.620
./benchmarkTables/Table4_50.rt,Table4,BeUfVs,50,completeness,Complete,Complete,0.594
./benchmarkTables/Table1_100.rt,Table1,BeArFs,100,completeness,Incomplete,Incomplete,0.648
./benchmarkTables/Table1_100.rt,Table1,BeArVs,100,completeness,Incomplete,Incomplete,0.652
./benchmarkTables/Table1_100.rt,Table1,BeUfFs,100,completeness,Incomplete,Incomplete,0.678
./benchmarkTables/Table1_100.rt,Table1,BeUfVs,100,completeness,Incomplete,Incomplete,0.648
./benchmarkTables/Table2_100.rt,Table2,BeArFs,100,completeness,Complete,Complete,0.597
./benchmarkTables/Table2_100.rt,Table2,BeArVs,100,completeness,Complete,Complete,0.570
./benchmarkTables/Table2_100.rt,Table2,BeUfFs,100,completeness,Complete,Complete,0.608
./benchmarkTables/Table2_100.rt,Table2,BeUfVs,100,completeness,Complete,Complete,0.582
./benchmarkTables/Table3_100.rt,Table3,BeArFs,100,completeness,Incomplete,Incomplete,0.735
./benchmarkTables/Table3_100.rt,Table3,BeArVs,100,completeness,Incomplete,Incomplete,0.739
./benchmarkTables/Table3_100.rt,Table3,BeUfFs,100,completeness,Incomplete,Incomplete,0.753
./benchmarkTables/Table3_100.rt,Table3,BeUfVs,100,completeness,Incomplete,Incomplete,0.743
./benchmarkTables/Table4_100.rt,Table4,BeArFs,100,completeness,Complete,Complete,0.669
./benchmarkTables/Table4_100.rt,Table4,BeArVs,100,completeness,Complete,Complete,0.691
./benchmarkTables/Table4_100.rt,Table4,BeUfFs,100,completeness,Complete,Complete,0.688
./benchmarkTables/Table4_100.rt,Table4,BeUfVs,100,completeness,Complete,Complete,0.662
./benchmarkTables/Table1_150.rt,Table1,BeArFs,150,completeness,Incomplete,Incomplete,0.728
./benchmarkTables/Table1_150.rt,Table1,BeArVs,150,completeness,Incomplete,Incomplete,0.727
./benchmarkTables/Table1_150.rt,Table1,BeUfFs,150,completeness,Incomplete,Incomplete,0.757
./benchmarkTables/Table1_150.rt,Table1,BeUfVs,150,completeness,Incomplete,Incomplete,0.721
./benchmarkTables/Table2_150.rt,Table2,BeArFs,150,completeness,Complete,Complete,0.650
./benchmarkTables/Table2_150.rt,Table2,BeArVs,150,completeness,Complete,Complete,0.595
./benchmarkTables/Table2_150.rt,Table2,BeUfFs,150,completeness,Complete,Complete,0.635
./benchmarkTables/Table2_150.rt,Table2,BeUfVs,150,completeness,Complete,Complete,0.611
./benchmarkTables/Table3_150.rt,Table3,BeArFs,150,completeness,Incomplete,Incomplete,0.845
./benchmarkTables/Table3_150.rt,Table3,BeArVs,150,completeness,Incomplete,Incomplete,0.811
./benchmarkTables/Table3_150.rt,Table3,BeUfFs,150,completeness,Incomplete,Incomplete,0.827
./benchmarkTables/Table3_150.rt,Table3,BeUfVs,150,completeness,Incomplete,Incomplete,0.822
./benchmarkTables/Table4_150.rt,Table4,BeArFs,150,completeness,Complete,Complete,0.766
./benchmarkTables/Table4_150.rt,Table4,BeArVs,150,completeness,Complete,Complete,0.751
./benchmarkTables/Table4_150.rt,Table4,BeUfFs,150,completeness,Complete,Complete,0.777
./benchmarkTables/Table4_150.rt,Table4,BeUfVs,150,completeness,Complete,Complete,0.729
./benchmarkTables/Table1_200.rt,Table1,BeArFs,200,completeness,Incomplete,Incomplete,0.795
./benchmarkTables/Table1_200.rt,Table1,BeArVs,200,completeness,Incomplete,Incomplete,0.770
./benchmarkTables/Table1_200.rt,Table1,BeUfFs,200,completeness,Incomplete,Incomplete,0.835
./benchmarkTables/Table1_200.rt,Table1,BeUfVs,200,completeness,Incomplete,Incomplete,0.761
./benchmarkTables/Table2_200.rt,Table2,BeArFs,200,completeness,Complete,Complete,0.626
./benchmarkTables/Table2_200.rt,Table2,BeArVs,200,completeness,Complete,Complete,0.632
./benchmarkTables/Table2_200.rt,Table2,BeUfFs,200,completeness,Complete,Complete,0.672
./benchmarkTables/Table2_200.rt,Table2,BeUfVs,200,completeness,Complete,Complete,0.637
./benchmarkTables/Table3_200.rt,Table3,BeArFs,200,completeness,Incomplete,Incomplete,0.949
./benchmarkTables/Table3_200.rt,Table3,BeArVs,200,completeness,Incomplete,Incomplete,0.895
./benchmarkTables/Table3_200.rt,Table3,BeUfFs,200,completeness,Incomplete,Incomplete,0.902
./benchmarkTables/Table3_200.rt,Table3,BeUfVs,200,completeness,Incomplete,Incomplete,0.920
./benchmarkTables/Table4_200.rt,Table4,BeArFs,200,completeness,Complete,Complete,0.833
./benchmarkTables/Table4_200.rt,Table4,BeArVs,200,completeness,Complete,Complete,0.832
./benchmarkTables/Table4_200.rt,Table4,BeUfFs,200,completeness,Complete,Complete,0.845
./benchmarkTables/Table4_200.rt,Table4,BeUfVs,200,completeness,Complete,Complete,0.837
./benchmarkTables/Table1_250.rt,Table1,BeArFs,250,completeness,Incomplete,Incomplete,0.855
./benchmarkTables/Table1_250.rt,Table1,BeArVs,250,completeness,Incomplete,Incomplete,0.836
./benchmarkTables/Table1_250.rt,Table1,BeUfFs,250,completeness,Incomplete,Incomplete,0.855
./benchmarkTables/Table1_250.rt,Table1,BeUfVs,250,completeness,Incomplete,Incomplete,0.828
./benchmarkTables/Table2_250.rt,Table2,BeArFs,250,completeness,Complete,Complete,0.689
./benchmarkTables/Table2_250.rt,Table2,BeArVs,250,completeness,Complete,Complete,0.659
./benchmarkTables/Table2_250.rt,Table2,BeUfFs,250,completeness,Complete,Complete,0.667
./benchmarkTables/Table2_250.rt,Table2,BeUfVs,250,completeness,Complete,Complete,0.639
./benchmarkTables/Table3_250.rt,Table3,BeArFs,250,completeness,Incomplete,Incomplete,1.007
./benchmarkTables/Table3_250.rt,Table3,BeArVs,250,completeness,Incomplete,Incomplete,1.013
./benchmarkTables/Table3_250.rt,Table3,BeUfFs,250,completeness,Incomplete,Incomplete,1.057
./benchmarkTables/Table3_250.rt,Table3,BeUfVs,250,completeness,Incomplete,Incomplete,1.011
./benchmarkTables/Table4_250.rt,Table4,BeArFs,250,completeness,Complete,Complete,0.914
./benchmarkTables/Table4_250.rt,Table4,BeArVs,250,completeness,Complete,Complete,0.880
./benchmarkTables/Table4_250.rt,Table4,BeUfFs,250,completeness,Complete,Complete,0.907
./benchmarkTables/Table4_250.rt,Table4,BeUfVs,250,completeness,Complete,Complete,0.874
./benchmarkTables/Table1_300.rt,Table1,BeArFs,300,completeness,Incomplete,Incomplete,0.981
./benchmarkTables/Table1_300.rt,Table1,BeArVs,300,completeness,Incomplete,Incomplete,0.919
./benchmarkTables/Table1_300.rt,Table1,BeUfFs,300,completeness,Incomplete,Incomplete,0.930
./benchmarkTables/Table1_300.rt,Table1,BeUfVs,300,completeness,Incomplete,Incomplete,0.905
./benchmarkTables/Table2_300.rt,Table2,BeArFs,300,completeness,Complete,Complete,0.710
./benchmarkTables/Table2_300.rt,Table2,BeArVs,300,completeness,Complete,Complete,0.688
./benchmarkTables/Table2_300.rt,Table2,BeUfFs,300,completeness,Complete,Complete,0.740
./benchmarkTables/Table2_300.rt,Table2,BeUfVs,300,completeness,Complete,Complete,0.701
./benchmarkTables/Table3_300.rt,Table3,BeArFs,300,completeness,Incomplete,Incomplete,1.155
./benchmarkTables/Table3_300.rt,Table3,BeArVs,300,completeness,Incomplete,Incomplete,1.087
./benchmarkTables/Table3_300.rt,Table3,BeUfFs,300,completeness,Incomplete,Incomplete,1.132
./benchmarkTables/Table3_300.rt,Table3,BeUfVs,300,completeness,Incomplete,Incomplete,1.095
./benchmarkTables/Table4_300.rt,Table4,BeArFs,300,completeness,Complete,Complete,0.992
./benchmarkTables/Table4_300.rt,Table4,BeArVs,300,completeness,Complete,Complete,0.958
./benchmarkTables/Table4_300.rt,Table4,BeUfFs,300,completeness,Complete,Complete,0.943
./benchmarkTables/Table4_300.rt,Table4,BeUfVs,300,completeness,Complete,Complete,0.929
./benchmarkTables/Table1_350.rt,Table1,BeArFs,350,completeness,Incomplete,Incomplete,1.040
./benchmarkTables/Table1_350.rt,Table1,BeArVs,350,completeness,Incomplete,Incomplete,0.979
./benchmarkTables/Table1_350.rt,Table1,BeUfFs,350,completeness,Incomplete,Incomplete,1.011
./benchmarkTables/Table1_350.rt,Table1,BeUfVs,350,completeness,Incomplete,Incomplete,0.963
./benchmarkTables/Table2_350.rt,Table2,BeArFs,350,completeness,Complete,Complete,0.753
./benchmarkTables/Table2_350.rt,Table2,BeArVs,350,completeness,Complete,Complete,0.714
./benchmarkTables/Table2_350.rt,Table2,BeUfFs,350,completeness,Complete,Complete,0.746
./benchmarkTables/Table2_350.rt,Table2,BeUfVs,350,completeness,Complete,Complete,0.720
./benchmarkTables/Table3_350.rt,Table3,BeArFs,350,completeness,Incomplete,Incomplete,1.244
./benchmarkTables/Table3_350.rt,Table3,BeArVs,350,completeness,Incomplete,Incomplete,1.165
./benchmarkTables/Table3_350.rt,Table3,BeUfFs,350,completeness,Incomplete,Incomplete,1.231
./benchmarkTables/Table3_350.rt,Table3,BeUfVs,350,completeness,Incomplete,Incomplete,1.167
./benchmarkTables/Table4_350.rt,Table4,BeArFs,350,completeness,Complete,Complete,1.047
./benchmarkTables/Table4_350.rt,Table4,BeArVs,350,completeness,Complete,Complete,0.997
./benchmarkTables/Table4_350.rt,Table4,BeUfFs,350,completeness,Complete,Complete,0.994
./benchmarkTables/Table4_350.rt,Table4,BeUfVs,350,completeness,Complete,Complete,0.988
./benchmarkTables/Table1_400.rt,Table1,BeArFs,400,completeness,Incomplete,Incomplete,1.079
./benchmarkTables/Table1_400.rt,Table1,BeArVs,400,completeness,Incomplete,Incomplete,1.049
./benchmarkTables/Table1_400.rt,Table1,BeUfFs,400,completeness,Incomplete,Incomplete,1.084
./benchmarkTables/Table1_400.rt,Table1,BeUfVs,400,completeness,Incomplete,Incomplete,1.011
./benchmarkTables/Table2_400.rt,Table2,BeArFs,400,completeness,Complete,Complete,0.754
./benchmarkTables/Table2_400.rt,Table2,BeArVs,400,completeness,Complete,Complete,0.718
./benchmarkTables/Table2_400.rt,Table2,BeUfFs,400,completeness,Complete,Complete,0.761
./benchmarkTables/Table2_400.rt,Table2,BeUfVs,400,completeness,Complete,Complete,0.727
./benchmarkTables/Table3_400.rt,Table3,BeArFs,400,completeness,Incomplete,Incomplete,1.337
./benchmarkTables/Table3_400.rt,Table3,BeArVs,400,completeness,Incomplete,Incomplete,1.266
./benchmarkTables/Table3_400.rt,Table3,BeUfFs,400,completeness,Incomplete,Incomplete,1.298
./benchmarkTables/Table3_400.rt,Table3,BeUfVs,400,completeness,Incomplete,Incomplete,1.273
./benchmarkTables/Table4_400.rt,Table4,BeArFs,400,completeness,Complete,Complete,1.101
./benchmarkTables/Table4_400.rt,Table4,BeArVs,400,completeness,Complete,Complete,1.028
./benchmarkTables/Table4_400.rt,Table4,BeUfFs,400,completeness,Complete,Complete,1.083
./benchmarkTables/Table4_400.rt,Table4,BeUfVs,400,completeness,Complete,Complete,1.041
./benchmarkTables/Table1_450.rt,Table1,BeArFs,450,completeness,Incomplete,Incomplete,1.161
./benchmarkTables/Table1_450.rt,Table1,BeArVs,450,completeness,Incomplete,Incomplete,1.142
./benchmarkTables/Table1_450.rt,Table1,BeUfFs,450,completeness,Incomplete,Incomplete,1.145
./benchmarkTables/Table1_450.rt,Table1,BeUfVs,450,completeness,Incomplete,Incomplete,1.111
./benchmarkTables/Table2_450.rt,Table2,BeArFs,450,completeness,Complete,Complete,0.800
./benchmarkTables/Table2_450.rt,Table2,BeArVs,450,completeness,Complete,Complete,0.774
./benchmarkTables/Table2_450.rt,Table2,BeUfFs,450,completeness,Complete,Complete,0.756
./benchmarkTables/Table2_450.rt,Table2,BeUfVs,450,completeness,Complete,Complete,0.726
./benchmarkTables/Table3_450.rt,Table3,BeArFs,450,completeness,Incomplete,Incomplete,1.433
./benchmarkTables/Table3_450.rt,Table3,BeArVs,450,completeness,Incomplete,Incomplete,1.377
./benchmarkTables/Table3_450.rt,Table3,BeUfFs,450,completeness,Incomplete,Incomplete,1.464
