inputfile,table,encoding,bound,check,result,expectedResult,time
./benchmarkTables/Table1_50.rt,Table1,BeArFs,50,consistency,Inconsistent,Inconsistent,0.706
./benchmarkTables/Table1_50.rt,Table1,BeArVs,50,consistency,Inconsistent,Inconsistent,0.672
./benchmarkTables/Table1_50.rt,Table1,BeUfFs,50,consistency,Inconsistent,Inconsistent,0.683
./benchmarkTables/Table1_50.rt,Table1,BeUfVs,50,consistency,Inconsistent,Inconsistent,0.665
./benchmarkTables/Table2_50.rt,Table2,BeArFs,50,consistency,Inconsistent,Inconsistent,0.687
./benchmarkTables/Table2_50.rt,Table2,BeArVs,50,consistency,Inconsistent,Inconsistent,0.663
./benchmarkTables/Table2_50.rt,Table2,BeUfFs,50,consistency,Inconsistent,Inconsistent,0.682
./benchmarkTables/Table2_50.rt,Table2,BeUfVs,50,consistency,Inconsistent,Inconsistent,0.673
./benchmarkTables/Table3_50.rt,Table3,BeArFs,50,consistency,Consistent,Consistent,6209.323
./benchmarkTables/Table3_50.rt,Table3,BeArVs,50,consistency,Unknown,Consistent,7186.500
./benchmarkTables/Table3_50.rt,Table3,BeUfFs,50,consistency,Unknown,Consistent,7185.931
./benchmarkTables/Table3_50.rt,Table3,BeUfVs,50,consistency,Unknown,Consistent,7187.930
./benchmarkTables/Table4_50.rt,Table4,BeArFs,50,consistency,Unknown,Consistent,7171.527
./benchmarkTables/Table4_50.rt,Table4,BeArVs,50,consistency,Unknown,Consistent,7162.056
./benchmarkTables/Table4_50.rt,Table4,BeUfFs,50,consistency,Unknown,Consistent,7167.392
./benchmarkTables/Table4_50.rt,Table4,BeUfVs,50,consistency,Unknown,Consistent,7163.314
./benchmarkTables/Table1_100.rt,Table1,BeArFs,100,consistency,Inconsistent,Inconsistent,0.879
./benchmarkTables/Table1_100.rt,Table1,BeArVs,100,consistency,Inconsistent,Inconsistent,0.824
./benchmarkTables/Table1_100.rt,Table1,BeUfFs,100,consistency,Inconsistent,Inconsistent,0.814
./benchmarkTables/Table1_100.rt,Table1,BeUfVs,100,consistency,Inconsistent,Inconsistent,0.794
  File "/scratch/menghic/Deploy/.evalscripts/BeArFsTable2_100.rtconsistency-100.py", line 2
    
    ^
IndentationError: unexpected indent
./benchmarkTables/Table2_100.rt,Table2,BeArFs,100,consistency,Consistent,Inconsistent,0.461
./benchmarkTables/Table2_100.rt,Table2,BeArVs,100,consistency,Inconsistent,Inconsistent,0.814
./benchmarkTables/Table2_100.rt,Table2,BeUfFs,100,consistency,Inconsistent,Inconsistent,0.798
